Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness,a3_bin1,a3_bin2,a3_bin3,a3_bin4,a3_bin5,a3_bin6,a3_bin7,a3_bin8,a3_bin9,a3_bin10,d1_bin1,d1_bin2,d1_bin3,d1_bin4,d1_bin5,d1_bin6,d1_bin7,d1_bin8,d1_bin9,d1_bin10,d2_bin1,d2_bin2,d2_bin3,d2_bin4,d2_bin5,d2_bin6,d2_bin7,d2_bin8,d2_bin9,d2_bin10,d3_bin1,d3_bin2,d3_bin3,d3_bin4,d3_bin5,d3_bin6,d3_bin7,d3_bin8,d3_bin9,d3_bin10,d4_bin1,d4_bin2,d4_bin3,d4_bin4,d4_bin5,d4_bin6,d4_bin7,d4_bin8,d4_bin9,d4_bin10
88.off,Ant,-0.44844450213770143,-0.44110226724007423,-0.21400969241965465,-0.3748972043122165,-0.4992441913723903,-0.4192564300400326,-0.9115971905551152,0.3766863259704911,0.2859750187250003,0.5323843708005003,-0.9706411748651288,-0.5249837093043653,0.15152000000000002,0.20502666666666666,0.17481,0.13355,0.10027333333333334,0.07633333333333334,0.06409666666666666,0.05172,0.032369999999999996,0.0103,0.03834666666666667,0.20386666666666667,0.22927666666666666,0.25910666666666665,0.22081666666666666,0.04858666666666667,0.0,0.0,0.0,0.0,0.07425,0.19910666666666665,0.25265,0.2344333333333333,0.15569666666666668,0.06408666666666668,0.01933666666666666,0.00044,0.0,0.0,0.05616,0.2597466666666667,0.32700999999999997,0.22371333333333326,0.1041,0.02704666666666667,0.0022199999999999998,3.3333333333333333e-06,0.0,0.0,0.13960999999999998,0.4779866666666666,0.2957066666666667,0.08003666666666667,0.0066566666666666675,3.3333333333333333e-06,0.0,0.0,0.0,0.0
89.off,Ant,-0.5170643202274244,-0.4968705089027686,-0.0010817404532008346,-0.6369060217624316,-0.6693346793873794,-0.14791308733972278,-0.6615811250581709,-0.441305240804963,-0.4442821957837919,-0.17814886806428232,-0.8530720788578776,-0.3672873880972569,0.15353333333333333,0.21736999999999998,0.16555333333333333,0.12399666666666667,0.0952,0.07971333333333333,0.06773333333333334,0.05267,0.03358333333333333,0.010646666666666669,0.06456,0.2609533333333333,0.30024666666666666,0.24747,0.0985,0.02827,0.0,0.0,0.0,0.0,0.08849666666666668,0.2774333333333333,0.2933366666666667,0.20019,0.09655333333333334,0.03508666666666667,0.008773333333333333,0.00013000000000000002,0.0,0.0,0.07208333333333332,0.3509633333333333,0.3713033333333333,0.16859666666666667,0.03506333333333333,0.00199,0.0,0.0,0.0,0.0,0.2320066666666667,0.5793366666666667,0.17970333333333333,0.00895,3.3333333333333333e-06,0.0,0.0,0.0,0.0,0.0
90.off,Ant,-0.4768789324549133,-0.4554183811949332,-0.19617424232090586,-0.4974359781776533,-0.5179843156983008,-0.4470489122590156,-0.7593179287526209,0.0036317844822622955,-0.07026465982944384,0.2166489302875236,-0.8824643528596904,-0.4626017028583356,0.15226333333333333,0.20435666666666666,0.17428,0.13242666666666664,0.10204333333333332,0.07878333333333333,0.06325333333333333,0.05017,0.03178333333333333,0.01064,0.055446666666666665,0.19241333333333333,0.25436,0.29419666666666666,0.15907333333333334,0.04451,0.0,0.0,0.0,0.0,0.07931,0.21403000000000003,0.26627666666666666,0.2404233333333333,0.13016333333333333,0.05292,0.016443333333333334,0.0004333333333333333,0.0,0.0,0.0602,0.28069,0.34141666666666665,0.21548,0.08716666666666667,0.01468,0.00036666666666666667,0.0,0.0,0.0,0.15102333333333334,0.4955133333333333,0.2842733333333333,0.06567,0.00352,0.0,0.0,0.0,0.0,0.0
91.off,Ant,-0.3870132676376372,-0.4086855190074193,-0.2490466591989527,-0.3979543470179956,-0.4589897494044981,-0.4353461302318072,-0.7476537233192878,0.3234597493156418,0.2393353150572273,0.5011495114856902,-0.9412489008633159,-0.5247323871992929,0.15252333333333334,0.2119933333333333,0.16902666666666666,0.12744666666666668,0.10045333333333334,0.07847333333333334,0.06540333333333333,0.05146333333333333,0.032536666666666665,0.01068,0.0397,0.22130333333333327,0.2313833333333333,0.2666533333333333,0.18338666666666667,0.057573333333333324,0.0,0.0,0.0,0.0,0.07411000000000001,0.21498,0.2680633333333333,0.21944666666666668,0.13423333333333334,0.06606333333333334,0.022526666666666667,0.0005766666666666666,0.0,0.0,0.05613666666666667,0.2722266666666667,0.34214,0.22507666666666667,0.08651333333333333,0.01709,0.0008166666666666668,0.0,0.0,0.0,0.14695333333333332,0.49735,0.28961,0.061093333333333326,0.004993333333333333,0.0,0.0,0.0,0.0,0.0
92.off,Ant,-0.7152835371585761,-0.5268826757191161,-0.2967883312901896,-0.6131716952009557,-0.3953739681478747,-0.08489071716337285,-0.6790338922696736,-0.7823125788529868,-0.6869560980255199,-0.4817014196439931,-0.5885416128415624,-0.2882796450487783,0.1871833333333333,0.21064000000000002,0.14993333333333336,0.11005333333333334,0.08515333333333333,0.07512333333333332,0.06654333333333333,0.05703,0.04219333333333333,0.01614666666666667,0.10603333333333333,0.2314733333333333,0.2901033333333333,0.18961666666666666,0.16801666666666668,0.014756666666666666,0.0,0.0,0.0,0.0,0.11703333333333335,0.29735666666666666,0.28405,0.15666333333333332,0.08716666666666667,0.042289999999999994,0.01522,0.00022,0.0,0.0,0.10433666666666666,0.39852,0.35573,0.12405666666666665,0.016880000000000003,0.0004766666666666667,0.0,0.0,0.0,0.0,0.2645633333333333,0.58837,0.14201666666666668,0.00505,0.0,0.0,0.0,0.0,0.0,0.0
93.off,Ant,-0.4597915317291666,-0.4234283936409609,-0.3145056297890687,-0.5356211628497612,-0.3686769191827581,-0.2698983834670082,-0.679086233597654,-0.013786690142701131,-0.2177767201775208,-0.10175761891359507,-0.8824643528596904,-0.20297414709411632,0.16381666666666667,0.20649666666666666,0.16639,0.12295333333333333,0.09689,0.07686666666666668,0.06550333333333333,0.05253666666666667,0.035353333333333334,0.013193333333333331,0.03906666666666666,0.21365333333333333,0.2313533333333333,0.24223000000000003,0.2395033333333333,0.03419333333333333,0.0,0.0,0.0,0.0,0.08065,0.21869666666666668,0.2516433333333333,0.2289933333333333,0.13408,0.06258,0.02299333333333333,0.00036333333333333335,0.0,0.0,0.06805333333333333,0.2808533333333333,0.3295233333333333,0.21619666666666668,0.08564666666666666,0.018676666666666668,0.00105,0.0,0.0,0.0,0.13315,0.5041366666666667,0.3163433333333333,0.04555666666666667,0.0008133333333333332,0.0,0.0,0.0,0.0,0.0
94.off,Ant,-0.5416306476403738,-0.5085580134943333,0.03612331169401184,-0.8014911141693574,-0.690318670824585,0.14169784011234968,-0.8315514777056228,-0.19845614550951532,-0.5007144688188957,-0.5935927239392441,-0.9118566268615032,0.3311076865812884,0.17557999999999999,0.20120666666666667,0.16315666666666667,0.12470333333333332,0.09288666666666667,0.0729,0.06009,0.05336666666666666,0.0408,0.015309999999999999,0.05959,0.24278000000000002,0.2569,0.2652033333333333,0.14394666666666667,0.031580000000000004,0.0,0.0,0.0,0.0,0.09447,0.2297866666666667,0.27357,0.2294866666666667,0.12226666666666665,0.04211,0.008246666666666666,6.333333333333332e-05,0.0,0.0,0.08334,0.33564,0.3274766666666667,0.17585666666666666,0.06624,0.01096,0.0004866666666666666,0.0,0.0,0.0,0.23982666666666666,0.5903066666666666,0.1613,0.008546666666666666,2e-05,0.0,0.0,0.0,0.0,0.0
95.off,Ant,-0.5333301512823377,-0.4555981731511144,-0.3080197763515677,-0.5171643511763676,-0.3786666138955535,0.1960926519368962,-0.5501422564321016,-0.5505990031855561,-0.5600087198190123,-0.37631061255031945,-0.7648952568524392,-0.2390719982681777,0.17479333333333333,0.20826333333333333,0.15797666666666665,0.11962,0.0919,0.07435333333333333,0.06637666666666668,0.054496666666666665,0.03839666666666667,0.013823333333333332,0.08207,0.2434166666666667,0.28035,0.2458033333333333,0.12702333333333332,0.02133666666666667,0.0,0.0,0.0,0.0,0.10061333333333332,0.27228,0.28381666666666666,0.19566333333333333,0.09678333333333332,0.03863666666666666,0.012026666666666666,0.00018,0.0,0.0,0.08549333333333334,0.3655833333333333,0.3518333333333333,0.15453333333333333,0.03837,0.0041466666666666666,4e-05,0.0,0.0,0.0,0.2662933333333333,0.5842533333333333,0.14491666666666667,0.004536666666666665,0.0,0.0,0.0,0.0,0.0,0.0
96.off,Ant,-0.3997601303796842,-0.4594790524676871,0.01332876538042145,-0.25014272220604483,-0.6776860458420664,0.2540115686003861,-0.5220867186424858,-0.2189813156436706,-0.5808727872873729,-0.7764298631792672,-0.8824643528596904,0.6855362017579514,0.16882,0.20319333333333334,0.16542,0.12603,0.09704333333333333,0.07475,0.060973333333333324,0.05117,0.037996666666666665,0.014603333333333331,0.04657666666666667,0.2502133333333333,0.27935,0.24273000000000003,0.15105333333333335,0.030076666666666668,0.0,0.0,0.0,0.0,0.08345333333333334,0.25,0.27119666666666664,0.2151033333333333,0.1271,0.04361333333333333,0.00903,0.0005033333333333333,0.0,0.0,0.07047333333333332,0.33343,0.3444966666666667,0.17673,0.061529999999999994,0.012623333333333334,0.0007166666666666668,0.0,0.0,0.0,0.22405,0.5938066666666667,0.17958,0.002563333333333333,0.0,0.0,0.0,0.0,0.0,0.0
97.off,Ant,-0.4470769973840301,-0.4730189508457444,-0.006789445975163354,-0.11740895505489615,-0.6659445184060009,0.14923850582984552,-0.4119721182178179,-0.4216290076923915,-0.5745575603599002,-0.5662312087230073,-0.7355029828506264,0.1027162522612144,0.15829666666666667,0.21104666666666666,0.16651,0.12562333333333334,0.09809,0.07714666666666667,0.06387999999999999,0.0509,0.03519333333333333,0.013313333333333332,0.057173333333333326,0.25327666666666665,0.3008633333333333,0.25794333333333336,0.09802000000000001,0.03272333333333333,0.0,0.0,0.0,0.0,0.08474,0.2756666666666667,0.28768666666666665,0.20613,0.10110666666666666,0.035160000000000004,0.00897,0.00054,0.0,0.0,0.07003999999999999,0.34867,0.36905666666666653,0.16513666666666665,0.04237,0.0046766666666666675,5e-05,0.0,0.0,0.0,0.2272533333333333,0.6004433333333333,0.17032666666666665,0.0019766666666666665,0.0,0.0,0.0,0.0,0.0,0.0
98.off,Ant,-0.670057282295104,-0.5012986939099641,-0.350304686550593,-0.7278337487521387,-0.30851901942389365,-0.16830132912300014,-0.6324984212601107,-0.7234941086834411,-0.6116532080933729,-0.3096614743597932,-0.7355029828506264,-0.4192534886771775,0.18572,0.21033333333333332,0.15341666666666667,0.10834666666666666,0.08488666666666668,0.07515333333333334,0.06685,0.057876666666666673,0.04183666666666667,0.015580000000000002,0.10255999999999998,0.25733333333333336,0.3015033333333333,0.18683333333333327,0.13696333333333333,0.014806666666666666,0.0,0.0,0.0,0.0,0.11111333333333333,0.3019233333333333,0.2799633333333333,0.17028333333333334,0.08934,0.03561,0.011633333333333334,0.00013333333333333334,0.0,0.0,0.09481333333333332,0.3993933333333333,0.37034333333333336,0.12112,0.01405,0.00028,0.0,0.0,0.0,0.0,0.2587366666666667,0.60683,0.12907000000000002,0.0053633333333333345,0.0,0.0,0.0,0.0,0.0,0.0
99.off,Ant,-0.5875478667330093,-0.5211292739585798,0.019216700638481403,-0.5860333979419332,-0.6810152547106977,-0.2972053603692565,-0.8947186447969928,-0.09982579279682928,-0.27057255079175196,-0.13202700502899106,-0.9412489008633159,-0.21948321480786664,0.17126666666666668,0.20528666666666667,0.16025666666666666,0.12323333333333332,0.09689333333333333,0.0752,0.06145,0.05325333333333333,0.03903666666666666,0.014123333333333331,0.05874,0.2383233333333333,0.24979,0.2658333333333333,0.14857333333333336,0.03874,0.0,0.0,0.0,0.0,0.09113666666666667,0.2370866666666667,0.27516999999999997,0.20978666666666668,0.12272000000000001,0.052020000000000004,0.01185,0.00022999999999999998,0.0,0.0,0.07717333333333333,0.3225933333333333,0.33887666666666666,0.19218333333333332,0.06184333333333333,0.0072966666666666674,3.333333333333333e-05,0.0,0.0,0.0,0.21620333333333333,0.55173,0.20386666666666667,0.02742666666666666,0.0007733333333333332,0.0,0.0,0.0,0.0,0.0
281.off,Armadillo,0.4703529620274231,0.1122057723695614,-0.37332665036568696,-0.2813206003247406,-0.26467795156371626,-0.5789187830486301,-0.07132037502537117,0.07983140782916531,0.024073444241615158,0.33675817653390233,-1.0294257228687544,-0.5124768534825708,0.12123666666666667,0.19571,0.19585,0.15744,0.11434000000000001,0.08377000000000001,0.06097,0.040663333333333336,0.02244333333333333,0.007576666666666666,0.0,0.23121999999999998,0.3471533333333333,0.2411033333333333,0.14595999999999998,0.03413333333333333,0.00043,0.0,0.0,0.0,0.07278,0.20879666666666666,0.2987566666666667,0.2269633333333333,0.13878333333333334,0.04637,0.00744,0.00011,0.0,0.0,0.04161666666666667,0.26006999999999997,0.3683,0.22818000000000002,0.08009666666666666,0.020176666666666662,0.00156,0.0,0.0,0.0,0.09378333333333333,0.4650666666666667,0.36733666666666653,0.06977333333333334,0.004036666666666668,3.3333333333333333e-06,0.0,0.0,0.0,0.0
282.off,Armadillo,-0.02859690421318928,-0.19447694231225698,-0.36312296751564505,0.36671536947637773,-0.2846603790759303,-0.5109663677074235,-0.2244538909460784,-0.11275245417851128,-0.05642046527043791,0.3969443290923663,-0.8530720788578776,-0.6219734858208622,0.11767333333333335,0.19855,0.19584000000000001,0.15836,0.11796666666666665,0.08528666666666666,0.05881,0.03797,0.02239333333333333,0.00715,0.027166666666666662,0.20277,0.35341666666666666,0.2774066666666667,0.09885333333333332,0.04038666666666667,0.0,0.0,0.0,0.0,0.07022333333333332,0.21741999999999997,0.31745666666666666,0.22975666666666664,0.11029666666666668,0.04414666666666667,0.00884,0.00186,0.0,0.0,0.04019333333333333,0.25783333333333336,0.3878133333333333,0.2349533333333333,0.0726,0.0066,6.6666666666666675e-06,0.0,0.0,0.0,0.10204333333333332,0.4824233333333333,0.36622,0.04913666666666667,0.00017666666666666666,0.0,0.0,0.0,0.0,0.0
283.off,Armadillo,-0.5694464276560065,-0.4704740091079033,-0.3062250917567532,-0.4419867660039081,-0.3813858337870429,-0.15756191827149302,-0.4513113029138817,-0.9040585807329165,-0.7397876733919792,-0.4990368167527288,-1.058817996870567,-0.3613910392308716,0.17055666666666666,0.2159,0.15298333333333333,0.11435,0.09440333333333334,0.08172,0.06888666666666668,0.05281333333333333,0.03531,0.013076666666666669,0.06746,0.2668,0.39525666666666665,0.14635333333333336,0.10892,0.01521,0.0,0.0,0.0,0.0,0.11613333333333335,0.31998000000000004,0.2645133333333333,0.16444,0.09562333333333334,0.03138666666666667,0.007523333333333332,0.0004,0.0,0.0,0.08681333333333334,0.41996333333333336,0.36945666666666666,0.11665999999999999,0.007086666666666666,2e-05,0.0,0.0,0.0,0.0,0.2167133333333333,0.6529133333333333,0.12995333333333334,0.00042,0.0,0.0,0.0,0.0,0.0,0.0
284.off,Armadillo,0.3846888812482096,0.06267636723622294,-0.3799119096855527,-0.5930997048198816,-0.2512838507740435,-0.6312852852408289,-0.2492601876973306,0.24044910019771104,0.2729798216083807,0.6706538305535739,-0.6767184348470008,-0.6447995957344563,0.11239666666666667,0.18925666666666666,0.19867,0.1726,0.12501666666666664,0.08359333333333334,0.055189999999999996,0.036083333333333335,0.02043,0.006763333333333333,0.02871333333333333,0.15332,0.35663333333333336,0.28486666666666666,0.12039333333333335,0.05203333333333333,0.00404,0.0,0.0,0.0,0.061906666666666665,0.19265333333333332,0.2965433333333333,0.24365666666666666,0.14003,0.05298666666666667,0.012153333333333334,7e-05,0.0,0.0,0.033383333333333334,0.22335,0.36702666666666667,0.2544033333333333,0.09513666666666666,0.024556666666666668,0.002143333333333333,0.0,0.0,0.0,0.09037,0.42031666666666667,0.3796866666666667,0.10035666666666666,0.00921,5.9999999999999995e-05,0.0,0.0,0.0,0.0
285.off,Armadillo,0.3223786132909486,0.004581955327772736,-0.3558342608140141,0.1725608414905129,-0.2983902707701796,-0.5533675622159485,-0.17275935136087542,0.6173096853938379,0.6309200462256054,0.9025353790601968,-0.5591493388397495,-0.6454380086557907,0.12140333333333335,0.20073333333333332,0.18712,0.15405666666666668,0.12244000000000001,0.08662666666666667,0.059456666666666665,0.03827,0.022456666666666663,0.007436666666666667,0.02067333333333333,0.13635333333333333,0.2756533333333333,0.3094233333333333,0.16336333333333333,0.09222666666666668,0.0023066666666666665,0.0,0.0,0.0,0.05522333333333333,0.17168,0.26397,0.2346833333333333,0.14787,0.08734,0.03829666666666666,0.0009366666666666668,0.0,0.0,0.028089999999999997,0.19571666666666668,0.3334433333333333,0.26387666666666665,0.14031333333333335,0.03628333333333333,0.0022766666666666673,0.0,0.0,0.0,0.07727333333333332,0.38149,0.40044,0.12898666666666667,0.011766666666666668,4.3333333333333334e-05,0.0,0.0,0.0,0.0
286.off,Armadillo,1.3374599522580928,0.6389097014311759,-0.30362701187232,1.3086245395042708,-0.3852884934176008,-0.6519334512520539,-0.12640091932934475,1.5917691458671257,1.864742123834864,1.7168548208999026,-0.7061107088488136,-0.7467202935506099,0.09943333333333333,0.17949333333333334,0.2118,0.18229333333333334,0.13138,0.08939666666666668,0.054176666666666665,0.031126666666666667,0.015956666666666668,0.0049433333333333326,0.010116666666666666,0.061353333333333336,0.20884,0.3742666666666667,0.17275,0.13343,0.03924333333333333,0.0,0.0,0.0,0.03900333333333333,0.11960666666666668,0.20040666666666668,0.24395,0.21645333333333333,0.12486666666666668,0.04661333333333333,0.009086666666666668,1.3333333333333333e-05,0.0,0.015746666666666666,0.12146333333333335,0.2488833333333333,0.28203,0.21014666666666668,0.09823,0.023076666666666662,0.0004233333333333333,0.0,0.0,0.04437333333333333,0.24517666666666665,0.3793733333333333,0.25678666666666666,0.06732,0.006933333333333333,3.6666666666666666e-05,0.0,0.0,0.0
287.off,Armadillo,0.6839082775326267,0.20316851144975195,-0.3196208400884837,0.7394031131995681,-0.3606137591305346,-0.6011519049899903,-0.10258998757022224,0.768570550833131,0.7939182954677579,1.0131581439607416,-0.9118566268615032,-0.6553794795648161,0.11243,0.19763333333333333,0.19836333333333334,0.15710333333333334,0.12121333333333335,0.08990666666666666,0.06018666666666666,0.03672666666666666,0.01996,0.006476666666666667,0.00634,0.11608333333333333,0.3177933333333333,0.2859833333333333,0.17957,0.09423,0.0,0.0,0.0,0.0,0.05418333333333333,0.15859333333333334,0.2547733333333333,0.24548000000000003,0.17252666666666666,0.0884,0.02435,0.0016933333333333336,0.0,0.0,0.026206666666666663,0.18183333333333332,0.3194766666666667,0.27851,0.14543333333333333,0.04520333333333333,0.0033133333333333326,2.3333333333333332e-05,0.0,0.0,0.06575,0.35463,0.4152333333333333,0.14545,0.01861666666666667,0.00032,0.0,0.0,0.0,0.0
288.off,Armadillo,0.8054468130349187,0.3107913456973411,-0.3468738734808639,1.2434897435998764,-0.314683048352742,-0.6587608057960287,-0.4303761173147492,1.4234305826892018,1.6063865445406338,1.5418444485435758,-0.8530720788578776,-0.7184688716509111,0.10712,0.18337666666666666,0.20803666666666668,0.17518666666666666,0.12490666666666668,0.08524666666666668,0.055310000000000005,0.03522,0.019436666666666668,0.0061600000000000005,0.0055066666666666675,0.1282,0.20062333333333326,0.29974666666666666,0.22219666666666665,0.12253333333333333,0.02119333333333333,0.0,0.0,0.0,0.04272,0.12887,0.21740666666666664,0.25266,0.20320333333333332,0.10315,0.04669666666666666,0.0052899999999999996,3.3333333333333333e-06,0.0,0.018506666666666668,0.13759666666666667,0.28120666666666666,0.2795566666666667,0.18441,0.07869666666666666,0.01889,0.001136666666666667,0.0,0.0,0.05198333333333333,0.2930433333333333,0.3939,0.20428333333333332,0.05069,0.00602,8e-05,0.0,0.0,0.0
289.off,Armadillo,-0.16163977232262558,-0.28393131049190634,-0.3196484739271502,0.522678233417152,-0.3605697472191386,-0.6321675675164642,-0.8139324964257194,0.9070905082673166,0.8544716761117604,0.9590327683011748,-0.9706411748651288,-0.5940884299670433,0.12484333333333332,0.19070333333333334,0.19292333333333334,0.16075666666666666,0.11546666666666665,0.08317333333333334,0.060129999999999996,0.04074,0.023546666666666667,0.007716666666666667,0.01615,0.16427,0.2676166666666667,0.26316999999999996,0.14944333333333334,0.13935,0.0,0.0,0.0,0.0,0.061183333333333326,0.16227666666666668,0.23279,0.2336733333333333,0.19188666666666668,0.09279666666666668,0.02186,0.0035333333333333328,0.0,0.0,0.031056666666666663,0.20220666666666667,0.3123666666666667,0.25067333333333336,0.1359,0.05526333333333333,0.011703333333333331,0.0008300000000000001,0.0,0.0,0.07833,0.38532,0.37229,0.13237666666666667,0.02879333333333333,0.0028733333333333328,1.6666666666666667e-05,0.0,0.0,0.0
